"iata","lon","lat","iso","name","continent","type","size","timezone","icao","city","country"
"VEL","169.86667","11.233333","MH","Vernal Regional Airport","OC","airport","small","-7","KVEL","Vernal","United States"
"SRR","169.86667","11.233333","MH","Sierra Blanca Regional Airport","OC","airport","small","-7","KSRR","Ruidoso","United States"
"SOW","169.86667","11.233333","MH","Show Low Regional Airport","OC","airport","small","-7","KSOW","Show Low","United States"
"MYL","169.86667","11.233333","MH","McCall Municipal Airport","OC","airport","small","-7","KMYL","McCall","United States"
"SMN","169.86667","11.233333","MH","Lemhi County Airport","OC","airport","small","-7","KSMN","Salmon","United States"
"MMH","169.86667","11.233333","MH","Mammoth Yosemite Airport","OC","airport","small","-8","KMMH","Mammoth Lakes","United States"
"FRD","169.86667","11.233333","MH","Friday Harbor Airport","OC","airport","small","-8","KFHR","Friday Harbor","United States"
"ESD","169.86667","11.233333","MH","Orcas Island Airport","OC","airport","small","-8","KORS","Eastsound","United States"
"OTS","169.86667","11.233333","MH","Anacortes Airport","OC","airport","small","-8","\\N","Anacortes","United States"
"AST","169.86667","11.233333","MH","Astoria Regional Airport","OC","airport","small","-8","KAST","Astoria","United States"
"ONP","169.86667","11.233333","MH","Newport Municipal Airport","OC","airport","small","8","KNOP","Newport","United States"
"EMK","169.86667","11.233333","MH","Emmonak Airport","OC","airport","small","-9","PAEM","Emmonak","United States"
"UNK","169.86667","11.233333","MH","Unalakleet Airport","OC","airport","small","-9","PAUN","Unalakleet","United States"
"UUK","169.86667","11.233333","MH","Ugnu-Kuparuk Airport","OC","airport","small","-9","PAKU","Kuparuk","United States"
"SHX","169.86667","11.233333","MH","Shageluk Airport","OC","airport","small","-9","PAHX","Shageluk","United States"
"CHU","169.86667","11.233333","MH","Chuathbaluk Airport","OC","airport","small","-9","PACH","Chuathbaluk","United States"
"NUI","169.86667","11.233333","MH","Nuiqsut Airport","OC","airport","small","-9","PAQT","Nuiqsut","United States"
"EEK","169.86667","11.233333","MH","Eek Airport","OC","airport","small","-9","PAEE","Eek","United States"
"KUK","169.86667","11.233333","MH","Kasigluk Airport","OC","airport","small","-9","PFKA","Kasigluk","United States"
"KWT","169.86667","11.233333","MH","Kwethluk Airport","OC","airport","small","-9","PFKW","Kwethluk","United States"
"KWK","169.86667","11.233333","MH","Kwigillingok Airport","OC","airport","small","-9","PAGG","Kwigillingok","United States"
"MLL","169.86667","11.233333","MH","Marshall Don Hunter Sr. Airport","OC","airport","small","-9","PADM","Marshall","United States"
"RSH","169.86667","11.233333","MH","Russian Mission Airport","OC","airport","small","-9","PARS","Russian Mission","United States"
"WTL","169.86667","11.233333","MH","Tuntutuliak Airport","OC","airport","small","-9","\\N","Tuntutuliak","United States"
"KEK","169.86667","11.233333","MH","Ekwok Airport","OC","airport","small","-9","\\N","Ekwok","United States"
"KGK","169.86667","11.233333","MH","Koliganek Airport","OC","airport","small","-9","PAJZ","Koliganek","United States"
"KLL","169.86667","11.233333","MH","Levelock Airport","OC","airport","small","-9","\\N","Levelock","United States"
"KMO","169.86667","11.233333","MH","Manokotak Airport","OC","airport","small","-9","PAMB","Manokotak","United States"
"TWA","169.86667","11.233333","MH","Twin Hills Airport","OC","airport","small","-9","\\N","Twin Hills","United States"
"CIK","169.86667","11.233333","MH","Chalkyitsik Airport","OC","airport","small","-9","PACI","Chalkyitsik","United States"
"EAA","169.86667","11.233333","MH","Eagle Airport","OC","airport","small","-9","PAEG","Eagle","United States"
"HUS","169.86667","11.233333","MH","Hughes Airport","OC","airport","small","-9","PAHU","Hughes","United States"
"HSL","169.86667","11.233333","MH","Huslia Airport","OC","airport","small","-9","PAHL","Huslia","United States"
"LIV","169.86667","11.233333","MH","Livingood Airport","OC","airport","small","-9","\\N","Livingood","United States"
"MNT","169.86667","11.233333","MH","Minto Airport","OC","airport","small","-9","\\N","Minto","United States"
"NUL","169.86667","11.233333","MH","Nulato Airport","OC","airport","small","-9","PANU","Nulato","United States"
"RMP","169.86667","11.233333","MH","Rampart Airport","OC","airport","small","-9","\\N","Rampart","United States"
"TAL","169.86667","11.233333","MH","Tanana Airport","OC","airport","small","-9","\\N","Tanana","United States"
"VEE","169.86667","11.233333","MH","Venetie Airport","OC","airport","small","-9","PAVE","Venetie","United States"
"WBQ","169.86667","11.233333","MH","Beaver Airport","OC","airport","small","-9","PAWB","Beaver","United States"
"CEM","169.86667","11.233333","MH","Central Airport","OC","airport","small","-9","PACE","Central","United States"
"SHG","169.86667","11.233333","MH","Shungnak Airport","OC","airport","small","-9","PAGH","Shungnak","United States"
"KBC","169.86667","11.233333","MH","Birch Creek Airport","OC","airport","small","-9","\\N","Brich Creek","United States"
"CXF","169.86667","11.233333","MH","Coldfoot Airport","OC","airport","small","-9","\\N","Coldfoot","United States"
"IYK","169.86667","11.233333","MH","Inyokern Airport","OC","airport","small","-8","KIYK","Inyokern","United States"
"VIS","169.86667","11.233333","MH","Visalia Municipal Airport","OC","airport","small","-8","KVIS","Visalia","United States"
"MCE","169.86667","11.233333","MH","Merced Municipal Airport","OC","airport","small","-8","KMCE","Merced","United States"
"CYR","169.86667","11.233333","MH","Laguna de Los Patos International Airport","OC","airport","small","-4","SUCA","Colonia","Uruguay"
"CPQ","169.86667","11.233333","MH","Amarais Airport","OC","airport","small","-4","SDAM","Campinas","Brazil"
"TWB","169.86667","11.233333","MH","Toowoomba","OC","airport","small","10","YTWB","Toowoomba","Australia"
"AYK","169.86667","11.233333","MH","Arkalyk Airport","OC","airport","small","5","UAUR","Arkalyk","Kazakhstan"
"AGN","169.86667","11.233333","MH","Angoon Seaplane Base","OC","airport","small","-9","PAGN","Angoon","United States"
"ELV","169.86667","11.233333","MH","Elfin Cove Seaplane Base","OC","airport","small","-9","PAEL","Elfin Cove","United States"
"TKE","169.86667","11.233333","MH","Tenakee Seaplane Base","OC","airport","small","-9","\\N","Tenakee Springs","United States"
"PEC","169.86667","11.233333","MH","Pelican Seaplane Base","OC","airport","small","-9","\\N","Pelican","United States"
"CYM","169.86667","11.233333","MH","Chatham Seaplane Base","OC","airport","small","-9","\\N","Sitka","United States"
"FNR","169.86667","11.233333","MH","Funter Bay Seaplane Base","OC","airport","small","-9","PANR","Funter Bay","United States"
"EXI","169.86667","11.233333","MH","Excursion Inlet Seaplane Base","OC","airport","small","-9","\\N","Excursion Inlet","United States"
"HNH","169.86667","11.233333","MH","Hoonah Airport","OC","airport","small","-9","PAOH","Hoonah","United States"
"AFE","169.86667","11.233333","MH","Kake Airport","OC","airport","small","-9","PAFE","Kake","United States"
"CGA","169.86667","11.233333","MH","Craig Seaplane Base","OC","airport","small","-9","\\N","Craig","United States"
"HYL","169.86667","11.233333","MH","Hollis Seaplane Base","OC","airport","small","-9","\\N","Hollis","United States"
"MTM","169.86667","11.233333","MH","Metlakatla Seaplane Base","OC","airport","small","-9","PAMM","Metakatla","United States"
"KTB","169.86667","11.233333","MH","Thorne Bay Seaplane Base","OC","airport","small","-9","\\N","Thorne Bay","United States"
"HYG","169.86667","11.233333","MH","Hydaburg Seaplane Base","OC","airport","small","-9","PAHY","Hydaburg","United States"
"WHD","169.86667","11.233333","MH","Hyder Seaplane Base","OC","airport","small","-9","\\N","Hyder","United States"
"KPB","169.86667","11.233333","MH","Point Baker Seaplane Base","OC","airport","small","-9","\\N","Point Baker","United States"
"PPV","169.86667","11.233333","MH","Port Protection Seaplane Base","OC","airport","small","-9","\\N","Port Protection","United States"
"WWP","169.86667","11.233333","MH","North Whale Seaplane Base","OC","airport","small","-9","\\N","North Whale Pass","United States"
"KCQ","169.86667","11.233333","MH","Chignik Lake Airport","OC","airport","small","-9","\\N","Chignik Lake","United States"
"EGX","169.86667","11.233333","MH","Egegik Airport","OC","airport","small","-9","PAII","Egegik","United States"
"KCL","169.86667","11.233333","MH","Chignik Lagoon Airport","OC","airport","small","-9","\\N","Chignik Lagoon","United States"
"KBW","169.86667","11.233333","MH","Chignik Bay Seaplane Base","OC","airport","small","-9","\\N","Chignik","United States"
"KPV","169.86667","11.233333","MH","Perryville Airport","OC","airport","small","-9","PAPE","Perryville","United States"
"PIP","169.86667","11.233333","MH","Pilot Point Airport","OC","airport","small","-9","PAPN","Pilot Point","United States"
"WSN","169.86667","11.233333","MH","South Naknek Airport","OC","airport","small","-9","PFWS","South Naknek","United States"
"AKK","169.86667","11.233333","MH","Akhiok Airport","OC","airport","small","-9","PAKH","Akhiok","United States"
"KYK","169.86667","11.233333","MH","Karuluk Airport","OC","airport","small","-9","PAKY","Karluk","United States"
"KLN","169.86667","11.233333","MH","Larsen Bay Airport","OC","airport","small","-9","PALB","Larsen Bay","United States"
"OLH","169.86667","11.233333","MH","Old Harbor Airport","OC","airport","small","-9","\\N","Old Harbor","United States"
"KOZ","169.86667","11.233333","MH","Ouzinkie Airport","OC","airport","small","-9","\\N","Ouzinkie","United States"
"ORI","169.86667","11.233333","MH","Port Lions Airport","OC","airport","small","-9","\\N","Port Lions","United States"
"ALZ","169.86667","11.233333","MH","Alitak Seaplane Base","OC","airport","small","-9","\\N","Lazy Bay","United States"
"AOS","169.86667","11.233333","MH","Amook Bay Seaplane Base","OC","airport","small","-9","\\N","Amook Bay","United States"
"KKB","169.86667","11.233333","MH","Kitoi Bay Seaplane Base","OC","airport","small","-9","\\N","Kitoi Bay","United States"
"KMY","169.86667","11.233333","MH","Moser Bay Seaplane Base","OC","airport","small","-9","\\N","Moser Bay","United States"
"KOY","169.86667","11.233333","MH","Olga Bay Seaplane Base","OC","airport","small","-9","\\N","Olga Bay","United States"
"KPY","169.86667","11.233333","MH","Port Bailey Seaplane Base","OC","airport","small","-9","\\N","Port Bailey","United States"
"KPR","169.86667","11.233333","MH","Port Williams Seaplane Base","OC","airport","small","-9","\\N","Port Williams","United States"
"SYB","169.86667","11.233333","MH","Seal Bay Seaplane Base","OC","airport","small","-9","\\N","Seal Bay","United States"
"WSJ","169.86667","11.233333","MH","San Juan - Uganik Seaplane Base","OC","airport","small","-9","\\N","San Juan","United States"
"KWP","169.86667","11.233333","MH","West Point Village Seaplane Base","OC","airport","small","-9","\\N","West Point","United States"
"KZB","169.86667","11.233333","MH","Zachar Bay Seaplane Base","OC","airport","small","-9","\\N","Zachar Bay","United States"
"ABL","169.86667","11.233333","MH","Ambler Airport","OC","airport","small","-9","PAFM","Ambler","United States"
"BKC","169.86667","11.233333","MH","Buckland Airport","OC","airport","small","-9","PABL","Buckland","United States"
"IAN","169.86667","11.233333","MH","Bob Baker Memorial Airport","OC","airport","small","-9","PAIK","Kiana","United States"
"OBU","169.86667","11.233333","MH","Kobuk Airport","OC","airport","small","-9","PAOB","Kobuk","United States"
"ORV","169.86667","11.233333","MH","Robert Curtis Memorial Airport","OC","airport","small","-9","PFNO","Noorvik","United States"
"WLK","169.86667","11.233333","MH","Selawik Airport","OC","airport","small","-9","PASK","Selawik","United States"
"KTS","169.86667","11.233333","MH","Brevig Mission Airport","OC","airport","small","-9","PFKT","Brevig Mission","United States"
"ELI","169.86667","11.233333","MH","Elim Airport","OC","airport","small","-9","PFEL","Elim","United States"
"GLV","169.86667","11.233333","MH","Golovin Airport","OC","airport","small","-9","PAGL","Golovin","United States"
"TLA","169.86667","11.233333","MH","Teller Airport","OC","airport","small","-9","PATE","Teller","United States"
"WAA","169.86667","11.233333","MH","Wales Airport","OC","airport","small","-9","PAIW","Wales","United States"
"WMO","169.86667","11.233333","MH","White Mountain Airport","OC","airport","small","-9","PAWM","White Mountain","United States"
"CIL","169.86667","11.233333","MH","Council Airport","OC","airport","small","-9","\\N","Council","United States"
"KKA","169.86667","11.233333","MH","Koyuk Alfred Adams Airport","OC","airport","small","-9","PAKK","Koyuk","United States"
"SMK","169.86667","11.233333","MH","St. Michael Airport","OC","airport","small","-9","PAMK","St. Michael","United States"
"SKK","169.86667","11.233333","MH","Shaktoolik Airport","OC","airport","small","-9","PFSH","Shaktoolik","United States"
"WBB","169.86667","11.233333","MH","Stebbins Airport","OC","airport","small","-9","\\N","Stebbins","United States"
"TNC","169.86667","11.233333","MH","Tin City LRRS Airport","OC","airport","small","-9","PATC","Tin City","United States"
"AKB","169.86667","11.233333","MH","Atka Airport","OC","airport","small","-9","PAAK","Atka","United States"
"IKO","169.86667","11.233333","MH","Nikolski Air Station","OC","airport","small","-9","PAKO","Nikolski","United States"
"ICY","169.86667","11.233333","MH","Icy Bay Airport","OC","airport","small","-9","\\N","Icy Bay","United States"
"CYT","169.86667","11.233333","MH","Yakataga Airport","OC","airport","small","-9","PACY","Yakataga","United States"
"AUK","169.86667","11.233333","MH","Alakanuk Airport","OC","airport","small","-9","PAUK","Alakanuk","United States"
"SXP","169.86667","11.233333","MH","Sheldon Point Airport","OC","airport","small","-9","\\N","Nunam Iqua","United States"
"KPN","169.86667","11.233333","MH","Kipnuk Airport","OC","airport","small","-9","PAKI","Kipnuk","United States"
"KFP","169.86667","11.233333","MH","False Pass Airport","OC","airport","small","-9","PAKF","False Pass","United States"
"NLG","169.86667","11.233333","MH","Nelson Lagoon","OC","airport","small","-9","PAOU","Nelson Lagoon","United States"
"PML","169.86667","11.233333","MH","Port Moller Airport","OC","airport","small","-9","PAAL","Cold Bay","United States"
"KLW","169.86667","11.233333","MH","Klawock Airport","OC","airport","small","-9","PAKW","Klawock","United States"
"KWN","169.86667","11.233333","MH","Quinhagak Airport","OC","airport","small","-9","PAQH","Quinhagak","United States"
"KOT","169.86667","11.233333","MH","Kotlik Airport","OC","airport","small","-9","PFKO","Kotlik","United States"
"KYU","169.86667","11.233333","MH","Koyukuk Airport","OC","airport","small","-9","PFKU","Koyukuk","United States"
"SCM","169.86667","11.233333","MH","Scammon Bay Airport","OC","airport","small","-9","PACM","Scammon Bay","United States"
"NNL","169.86667","11.233333","MH","Nondalton Airport","OC","airport","small","-9","PANO","Nondalton","United States"
"PDB","169.86667","11.233333","MH","Pedro Bay Airport","OC","airport","small","-9","\\N","Pedro Bay","United States"
"NUP","169.86667","11.233333","MH","Nunapitchuk Airport","OC","airport","small","-9","\\N","Nunapitchuk","United States"
"KKH","169.86667","11.233333","MH","Kongiganak Airport","OC","airport","small","-9","PADY","Kongiganak","United States"
"NIB","169.86667","11.233333","MH","Nikolai Airport","OC","airport","small","-9","PAFS","Nikolai","United States"
"TCT","169.86667","11.233333","MH","Takotna Airport","OC","airport","small","-9","\\N","Takotna","United States"
